CNN Model,Input Type,Target Type,Day,Hour,F1 Score,Jaccard Index
cgnet,full,binary,32,9am,0.9753990769386292,0.9519795179367064
cgnet,full,binary,32,10am,0.9756156802177428,0.952392280101776
cgnet,full,binary,32,11am,0.9787284731864928,0.9583430290222168
cgnet,full,binary,32,12pm,0.9779771566390992,0.9569034576416016
cgnet,full,binary,32,1pm,0.9807758331298828,0.9622769355773926
cgnet,full,binary,32,2pm,0.9842075109481812,0.968906044960022
cgnet,full,binary,32,4pm,0.9784557819366456,0.9578202962875366
cgnet,full,binary,32,5pm,0.9729869961738586,0.9473950266838074
cgnet,full,binary,32,6pm,0.974599063396454,0.9504565596580504
cgnet,full,binary,32,7pm,0.9740384817123412,0.9493908882141112
cgnet,full,binary,32,8pm,0.974216103553772,0.9497284293174744
cgnet,full,binary,33,8am,0.9653376340866088,0.9329977631568908
cgnet,full,binary,33,9am,0.9726987481117249,0.9468486309051514
cgnet,full,binary,33,10am,0.974557399749756,0.9503772854804992
cgnet,full,binary,33,11am,0.977533221244812,0.9560537934303284
cgnet,full,binary,33,12pm,0.9778348207473756,0.9566308856010436
cgnet,full,binary,33,1pm,0.9823787808418274,0.9653677940368652
cgnet,full,binary,33,2pm,0.985038995742798,0.9705190658569336
cgnet,full,binary,33,3pm,0.98124361038208,0.9631778001785278
cgnet,full,binary,33,4pm,0.984330117702484,0.9691437482833862
cgnet,full,binary,33,5pm,0.9735590815544128,0.9484803676605223
cgnet,full,binary,33,6pm,0.9741399884223938,0.9495837092399596
cgnet,full,binary,33,7pm,0.9628459215164183,0.9283537268638612
cgnet,full,binary,33,8pm,0.9731634259223938,0.9477295875549316
cgnet,full,binary,34,8am,0.9658856987953186,0.9340222477912904
cgnet,full,binary,34,9am,0.9757663607597352,0.9526795148849488
cgnet,full,binary,34,10am,0.9775957465171814,0.9561733603477478
cgnet,full,binary,34,11am,0.9776359796524048,0.9562504291534424
cgnet,full,binary,34,12pm,0.97819322347641,0.9573172330856324
cgnet,full,binary,34,1pm,0.9828385710716248,0.9662562608718872
cgnet,full,binary,34,2pm,0.9858488440513612,0.9720926880836488
cgnet,full,binary,34,3pm,0.9821434020996094,0.9649133086204528
cgnet,full,binary,34,4pm,0.9876140356063844,0.9755311608314514
cgnet,full,binary,34,5pm,0.975778341293335,0.9527023434638976
cgnet,full,binary,34,6pm,0.9764580726623536,0.9539991021156312
cgnet,full,binary,34,7pm,0.9657942652702332,0.9338511824607848
cgnet,full,binary,34,8pm,0.9753775596618652,0.9519384503364564
cgnet,full,binary,35,8am,0.9649356603622437,0.9322470426559448
cgnet,full,binary,35,9am,0.9791467785835266,0.959145486354828
cgnet,full,binary,35,10am,0.973092555999756,0.9475951790809632
cgnet,full,binary,35,11am,0.9802725911140442,0.961308479309082
cgnet,full,binary,35,12pm,0.9809786677360536,0.9626674056053162
cgnet,full,binary,35,1pm,0.9729692935943604,0.947361409664154
cgnet,full,binary,35,2pm,0.9735286831855774,0.9484227299690248
cgnet,full,binary,35,3pm,0.9751378893852234,0.9514820575714112
cgnet,full,binary,35,4pm,0.97837233543396,0.9576603770256042
cgnet,full,binary,35,5pm,0.9772580862045288,0.9555276036262512
cgnet,full,binary,35,6pm,0.97822505235672,0.9573782086372375
cgnet,full,binary,35,7pm,0.9786776900291444,0.9582456946372986
cgnet,full,binary,35,8pm,0.9758769273757936,0.9528902769088744
cgnet,full,binary,36,8am,0.9698053002357484,0.9413806200027466
cgnet,full,binary,36,9am,0.9763622879981996,0.953816294670105
cgnet,full,binary,36,10am,0.9778660535812378,0.9566906690597534
cgnet,full,binary,36,11am,0.9845520257949828,0.9695740342140198
cgnet,full,binary,36,12pm,0.9650433659553528,0.932448148727417
cgnet,full,binary,36,1pm,0.961487352848053,0.925831139087677
cgnet,full,binary,36,2pm,0.9835509061813354,0.9676342010498048
cgnet,full,binary,36,3pm,0.985833704471588,0.9720631837844848
cgnet,full,binary,36,4pm,0.9792906641960144,0.959421694278717
cgnet,full,binary,36,5pm,0.9803076982498168,0.9613760113716124
cgnet,full,binary,36,6pm,0.9789403080940248,0.958749294281006
cgnet,full,binary,36,7pm,0.9655070304870604,0.9333142042160034
cgnet,full,binary,36,8pm,0.9790245890617372,0.9589110016822816
cgnet,full,binary,37,8am,0.972115397453308,0.94574373960495
cgnet,full,binary,37,9am,0.982099711894989,0.9648289680480956
cgnet,full,binary,37,10am,0.980991780757904,0.9626927375793456
cgnet,full,binary,37,11am,0.9744921326637268,0.9502531886100768
cgnet,full,binary,37,12pm,0.9767072796821594,0.9544749855995178
cgnet,full,binary,37,1pm,0.980787456035614,0.9622992873191832
cgnet,full,binary,37,2pm,0.9826350212097168,0.9658628106117249
cgnet,full,binary,37,3pm,0.9803411960601808,0.9614404439926147
cgnet,full,binary,37,4pm,0.9802323579788208,0.9612310528755188
cgnet,full,binary,37,5pm,0.9781500697135924,0.9572346210479736
cgnet,full,binary,37,6pm,0.9777712821960448,0.9565093517303468
cgnet,full,binary,37,7pm,0.9759746789932252,0.9530767798423768
cgnet,full,binary,37,8pm,0.977005898952484,0.9550454616546632
cgnet,full,binary,38,8am,0.971869170665741,0.945277750492096
cgnet,full,binary,38,9am,0.9810088276863098,0.9627255201339722
cgnet,full,binary,38,10am,0.9811559319496156,0.9630089402198792
cgnet,full,binary,38,11am,0.978300154209137,0.9575220942497252
cgnet,full,binary,38,12pm,0.9800521731376648,0.9608846306800842
cgnet,full,binary,38,1pm,0.9808160066604614,0.9623542428016664
cgnet,full,binary,38,2pm,0.980644941329956,0.9620249271392822
cgnet,full,binary,38,3pm,0.979811668395996,0.9604223370552064
cgnet,full,binary,38,4pm,0.9831997752189636,0.9669546484947203
cgnet,full,binary,38,5pm,0.979506492614746,0.9598361253738404
cgnet,full,binary,38,6pm,0.978612184524536,0.9581201672554016
cgnet,full,binary,38,7pm,0.9694869518280028,0.9407809376716614
cgnet,full,binary,38,8pm,0.978186845779419,0.9573049545288086
cgnet,full,binary,39,8am,0.9844974279403688,0.9694682359695436
cgnet,full,binary,39,9am,0.9708606004714966,0.9433712959289552
cgnet,full,binary,39,10am,0.9704578518867492,0.942611038684845
cgnet,full,binary,39,11am,0.9809392094612122,0.9625915288925172
cgnet,full,binary,39,12pm,0.9783143401145936,0.957549214363098
cgnet,full,binary,39,1pm,0.9786165356636048,0.9581284523010254
cgnet,full,binary,39,2pm,0.976745069026947,0.9545471668243408
cgnet,full,binary,39,3pm,0.9787136316299438,0.9583146572113036
cgnet,full,binary,39,4pm,0.9786385893821716,0.9581706523895264
cgnet,full,binary,39,5pm,0.9788622856140136,0.9585996866226196
cgnet,full,binary,39,6pm,0.9777553081512452,0.9564787745475768
cgnet,full,binary,39,7pm,0.978061318397522,0.9570645093917848
cgnet,full,binary,39,8pm,0.9786214232444764,0.9581378102302552
cgnet,full,binary,40,8am,0.9786970615386964,0.9582827687263488
cgnet,full,binary,40,9am,0.9771263599395752,0.9552757740020752
cgnet,full,binary,40,10am,0.9801870584487916,0.961143970489502
cgnet,full,binary,40,11am,0.9750984907150269,0.9514070749282836
cgnet,full,binary,40,12pm,0.9754959344863892,0.9521640539169312
cgnet,full,binary,40,1pm,0.9804577231407166,0.961664617061615
cgnet,full,binary,40,2pm,0.98719984292984,0.9747231602668762
cgnet,full,binary,40,3pm,0.9836046695709229,0.9677383303642272
cgnet,full,binary,40,4pm,0.987637460231781,0.975576877593994
cgnet,full,binary,40,5pm,0.9787735342979432,0.958429515361786
cgnet,full,binary,40,6pm,0.9782143235206604,0.95735764503479
cgnet,full,binary,40,7pm,0.9672457575798036,0.9365691542625428
cgnet,full,binary,40,8pm,0.9778117537498474,0.9565867185592652
cgnet,full,binary,41,8am,0.974099338054657,0.9495065212249756
cgnet,full,binary,41,9am,0.9789953827857972,0.9588549733161926
cgnet,full,binary,41,10am,0.982424259185791,0.9654556512832642
cgnet,full,binary,41,11am,0.979668378829956,0.9601470232009888
cgnet,full,binary,41,12pm,0.9803780913352966,0.9615113735198976
cgnet,full,binary,41,1pm,0.981593906879425,0.963853120803833
cgnet,full,binary,41,2pm,0.9817185997962952,0.9640936255455016
cgnet,full,binary,41,3pm,0.9800450801849364,0.9608709812164308
cgnet,full,binary,41,4pm,0.9811496138572692,0.9629967212677002
cgnet,full,binary,41,5pm,0.978595733642578,0.958088517189026
cgnet,full,binary,41,6pm,0.978315532207489,0.9575514793395996
cgnet,full,binary,41,7pm,0.9767146110534668,0.95448899269104
cgnet,full,binary,41,8pm,0.9789056181907654,0.9586828351020812
cgnet,full,binary,42,8am,0.9735369086265564,0.948438286781311
cgnet,full,binary,42,9am,0.974111795425415,0.9495301246643066
cgnet,full,binary,42,10am,0.9733788967132568,0.948138415813446
cgnet,full,binary,42,11am,0.9818649888038636,0.9643759727478028
cgnet,full,binary,42,12pm,0.9797364473342896,0.960277795791626
cgnet,full,binary,42,1pm,0.9798928499221802,0.960578441619873
cgnet,full,binary,42,2pm,0.9800595045089722,0.9608986973762512
cgnet,full,binary,42,3pm,0.966242790222168,0.9346902966499328
cgnet,full,binary,42,4pm,0.9802388548851012,0.9612435698509216
cgnet,full,binary,42,5pm,0.9808618426322936,0.9624425172805786
cgnet,full,binary,42,6pm,0.9793791174888612,0.9595915675163268
cgnet,full,binary,42,7pm,0.9797108769416808,0.960228681564331
cgnet,full,binary,42,8pm,0.9801000952720642,0.960976779460907
cgnet,full,binary,43,8am,0.98019540309906,0.9611600041389464
cgnet,full,binary,43,9am,0.978156805038452,0.9572474360466005
cgnet,full,binary,43,10am,0.9816453456878662,0.9639523029327391
cgnet,full,binary,43,11am,0.9786712527275084,0.9582332968711852
cgnet,full,binary,43,12pm,0.9788175225257874,0.9585138559341432
cgnet,full,binary,43,1pm,0.977379322052002,0.955759346485138
cgnet,full,binary,43,2pm,0.9791319966316224,0.9591171145439148
cgnet,full,binary,43,3pm,0.9580225348472596,0.9194273352622986
cgnet,full,binary,43,4pm,0.9727945327758788,0.9470301270484924
cgnet,full,binary,43,5pm,0.9843555092811584,0.969192922115326
cgnet,full,binary,43,6pm,0.9799732565879822,0.960732877254486
cgnet,full,binary,43,7pm,0.9795323014259338,0.9598856568336488
cgnet,full,binary,43,8pm,0.9783174991607666,0.95755535364151
cgnet,full,binary,44,8am,0.9769402146339417,0.9549199938774108
cgnet,full,binary,44,9am,0.9786893129348756,0.9582679867744446
cgnet,full,binary,44,10am,0.9775725603103638,0.9561290144920348
cgnet,full,binary,44,11am,0.977972686290741,0.9568949341773988
cgnet,full,binary,44,12pm,0.9799246788024902,0.9606395363807678
cgnet,full,binary,44,1pm,0.9834555983543396,0.9674497246742249
cgnet,full,binary,44,2pm,0.9834700226783752,0.9674776792526244
cgnet,full,binary,44,3pm,0.9855106472969056,0.9714351296424866
cgnet,full,binary,44,4pm,0.9843762516975404,0.969233214855194
cgnet,full,binary,44,5pm,0.9790964722633362,0.9590489268302916
cgnet,full,binary,44,6pm,0.978056013584137,0.9570544362068176
cgnet,full,binary,44,7pm,0.969833493232727,0.9414337277412416
cgnet,full,binary,44,8pm,0.9777355194091796,0.9564408659934998
cgnet,full,binary,45,8am,0.9800983667373656,0.9609735012054444
cgnet,full,binary,45,9am,0.980911374092102,0.9625378251075744
cgnet,full,binary,45,10am,0.9802032709121704,0.9611750841140748
cgnet,full,binary,45,11am,0.9801560044288636,0.9610843062400818
cgnet,full,binary,45,12pm,0.9809610843658448,0.9626336097717284
cgnet,full,binary,45,1pm,0.9801654815673828,0.9611024856567384
cgnet,full,binary,45,2pm,0.9795434474945068,0.959907054901123
cgnet,full,binary,45,3pm,0.9793800115585328,0.9595931768417358
cgnet,full,binary,45,4pm,0.98062002658844,0.961976945400238
cgnet,full,binary,45,5pm,0.979508638381958,0.9598402380943298
cgnet,full,binary,45,6pm,0.9791371822357178,0.9591271281242372
cgnet,full,binary,45,7pm,0.9803918600082396,0.9615378379821776
cgnet,full,binary,45,8pm,0.982308566570282,0.965232253074646
cgnet,full,binary,46,8am,0.9796175360679626,0.9600493907928468
cgnet,full,binary,46,9am,0.982513666152954,0.965628445148468
cgnet,full,binary,46,10am,0.9807652831077576,0.9622566103935242
cgnet,full,binary,46,11am,0.983051061630249,0.966667115688324
cgnet,full,binary,46,12pm,0.9826865196228028,0.965962290763855
cgnet,full,binary,46,1pm,0.9863696694374084,0.9731059074401855
cgnet,full,binary,46,2pm,0.9880304336547852,0.9763440489768982
cgnet,full,binary,46,3pm,0.9880436658859252,0.976369857788086
cgnet,full,binary,46,4pm,0.985697865486145,0.9717990756034852
cgnet,full,binary,46,5pm,0.9810373187065125,0.9627804160118104
cgnet,full,binary,46,6pm,0.9769049882888794,0.95485258102417
cgnet,full,binary,46,7pm,0.971116304397583,0.94385427236557
cgnet,full,binary,46,8pm,0.9832234382629396,0.9670004844665528
cgnet,full,binary,47,8am,0.9781550168991088,0.957244038581848
cgnet,full,binary,47,9am,0.9812151789665222,0.9631230235099792
cgnet,full,binary,47,10am,0.9833369255065918,0.96722012758255
cgnet,full,binary,47,11am,0.9823710322380066,0.9653528928756714
cgnet,full,binary,47,12pm,0.98335862159729,0.9672620296478271
cgnet,full,binary,47,1pm,0.9812710881233216,0.9632307887077332
cgnet,full,binary,47,2pm,0.9813631176948548,0.96340811252594
cgnet,full,binary,47,3pm,0.9837155342102052,0.9679529070854188
cgnet,full,binary,47,4pm,0.9817158579826356,0.9640883803367616
cgnet,full,binary,47,5pm,0.9809796810150146,0.9626694321632384
cgnet,full,binary,47,6pm,0.980613112449646,0.9619636535644532
cgnet,full,binary,47,7pm,0.9695613980293274,0.9409211277961732
cgnet,full,binary,47,8pm,0.9810631275177002,0.9628301858901978
cgnet,full,binary,48,8am,0.9792229533195496,0.9592916369438172
cgnet,full,binary,48,9am,0.9817501306533812,0.9641544222831726
cgnet,full,binary,48,10am,0.9823110699653624,0.9652370810508728
cgnet,full,binary,48,11am,0.9800980091094972,0.960972785949707
cgnet,full,binary,48,12pm,0.9815205931663512,0.9637117981910706
cgnet,full,binary,48,1pm,0.9811915755271912,0.9630776643753052
cgnet,full,binary,48,2pm,0.9820042252540588,0.9646446704864502
cgnet,full,binary,48,3pm,0.98319011926651,0.9669360518455504
cgnet,full,binary,48,4pm,0.9820777773857116,0.9647865891456604
cgnet,full,binary,48,5pm,0.9820016622543336,0.9646397233009338
cgnet,full,binary,48,6pm,0.9811254143714904,0.9629501700401306
cgnet,full,binary,48,7pm,0.9788238406181335,0.9585259556770324
cgnet,full,binary,48,8pm,0.9751730561256408,0.951548993587494
cgnet,full,binary,49,8am,0.9770882725715636,0.9552029967308044
cgnet,full,binary,49,9am,0.9792467951774596,0.9593374729156494
cgnet,full,binary,49,10am,0.980942726135254,0.9625982642173768
cgnet,full,binary,49,11am,0.982479691505432,0.9655627012252808
cgnet,full,binary,49,12pm,0.9821168780326844,0.9648621082305908
cgnet,full,binary,49,1pm,0.9869397282600404,0.9742161631584167
cgnet,full,binary,49,2pm,0.981186032295227,0.9630669355392456
cgnet,full,binary,49,3pm,0.984166979789734,0.9688275456428528
cgnet,full,binary,49,4pm,0.9830015301704408,0.9665712714195251
cgnet,full,binary,49,6pm,0.979226529598236,0.9592985510826112
cgnet,full,binary,49,7pm,0.97032630443573,0.9423629641532898
cgnet,full,binary,49,8pm,0.9806673526763916,0.96206796169281
cgnet,full,binary,50,8am,0.9771738648414612,0.9553664922714232
cgnet,full,binary,50,9am,0.9793788194656372,0.9595909714698792
cgnet,full,binary,50,10am,0.981647789478302,0.9639570116996764
cgnet,full,binary,50,11am,0.981457769870758,0.963590681552887
cgnet,full,binary,50,12pm,0.9807975888252258,0.9623187780380248
cgnet,full,binary,50,1pm,0.986993968486786,0.9743218421936036
cgnet,full,binary,50,2pm,0.9868834018707277,0.9741064310073853
cgnet,full,binary,50,3pm,0.9874284863471984,0.9751691818237304
cgnet,full,binary,50,4pm,0.9818045496940612,0.9642594456672668
cgnet,full,binary,50,5pm,0.9798749685287476,0.9605440497398376
cgnet,full,binary,50,6pm,0.9809734225273132,0.9626573324203492
cgnet,full,binary,50,7pm,0.973853349685669,0.9490391612052916
cgnet,full,binary,50,8pm,0.9821639657020568,0.9649530053138732
cgnet,full,binary,51,8am,0.9768334031105042,0.9547159075737
cgnet,full,binary,51,9am,0.9818965792655944,0.964436948299408
cgnet,full,binary,51,10am,0.982963800430298,0.9664983749389648
cgnet,full,binary,51,11am,0.9820288419723512,0.964692234992981
cgnet,full,binary,51,12pm,0.9836333990097046,0.9677939414978028
cgnet,full,binary,51,1pm,0.9883171319961548,0.9769040942192078
cgnet,full,binary,51,2pm,0.9875666499137878,0.97543865442276
cgnet,full,binary,51,3pm,0.9874988198280334,0.9753063321113586
cgnet,full,binary,51,4pm,0.9824341535568236,0.9654748439788818
cgnet,full,binary,51,5pm,0.9821789264678956,0.9649819135665894
cgnet,full,binary,51,6pm,0.9813030362129213,0.9632924199104308
cgnet,full,binary,51,7pm,0.9747405648231506,0.9507257342338562
cgnet,full,binary,51,8pm,0.9824239611625672,0.9654551148414612
cgnet,full,binary,52,8am,0.9764106869697572,0.953908622264862
cgnet,full,binary,52,9am,0.9811400175094604,0.9629783034324646
cgnet,full,binary,52,10am,0.9812694191932678,0.96322762966156
cgnet,full,binary,52,11am,0.9824076890945436,0.9654237031936646
cgnet,full,binary,52,12pm,0.983863115310669,0.9682387709617616
cgnet,full,binary,52,1pm,0.9868255853652954,0.9739938378334044
cgnet,full,binary,52,2pm,0.9874460101127625,0.9752033352851868
cgnet,full,binary,52,3pm,0.9893784523010254,0.9789801836013794
cgnet,full,binary,52,4pm,0.983518123626709,0.9675707817077636
cgnet,full,binary,52,5pm,0.982083261013031,0.9647972583770752
cgnet,full,binary,52,6pm,0.9831048846244812,0.9667711853981018
cgnet,full,binary,52,7pm,0.982608675956726,0.9658119082450868
cgnet,full,binary,53,10am,0.980551779270172,0.961845636367798
cgnet,full,binary,53,11am,0.9842817783355712,0.9690500497817992
cgnet,full,binary,53,12pm,0.9838660955429076,0.9682446122169496
cgnet,full,binary,53,1pm,0.9885860681533812,0.9774296879768372
cgnet,full,binary,53,2pm,0.9832430481910706,0.96703839302063
cgnet,full,binary,53,3pm,0.9867324829101562,0.9738124012947084
cgnet,full,binary,53,4pm,0.9822416305541992,0.9651029706001282
cgnet,full,binary,53,5pm,0.9824321269989014,0.9654707908630372
cgnet,full,binary,53,6pm,0.9805816411972046,0.9619030952453612
cgnet,full,binary,53,7pm,0.9801066517829896,0.9609893560409546
cgnet,full,binary,53,8pm,0.9816014170646667,0.9638676047325134
cgnet,full,binary,54,8am,0.9772145748138428,0.9554443359375
cgnet,full,binary,54,9am,0.9777680039405824,0.9565030336380004
cgnet,full,binary,54,10am,0.9781106114387512,0.9571590423583984
cgnet,full,binary,54,11am,0.9820917248725892,0.9648135900497437
cgnet,full,binary,54,12pm,0.9826307892799376,0.9658546447753906
cgnet,full,binary,54,1pm,0.9870172142982484,0.9743672609329224
cgnet,full,binary,54,2pm,0.9867196679115297,0.973787486553192
cgnet,full,binary,54,3pm,0.9817680716514589,0.9641890525817872
cgnet,full,binary,54,4pm,0.9807288646697998,0.9621865153312684
cgnet,full,binary,54,5pm,0.981050670146942,0.9628061056137084
cgnet,full,binary,54,6pm,0.9805561304092408,0.9618539810180664
cgnet,full,binary,54,7pm,0.9757805466651917,0.9527065753936768
cgnet,full,binary,54,8pm,0.981766641139984,0.9641863107681274
cgnet,full,binary,55,8am,0.9753584861755372,0.9519022107124328
cgnet,full,binary,55,9am,0.9757516980171204,0.9526515603065492
cgnet,full,binary,55,10am,0.9764310121536256,0.9539474248886108
cgnet,full,binary,55,11am,0.9778435230255128,0.956647515296936
cgnet,full,binary,55,12pm,0.9800329208374025,0.9608476161956788
cgnet,full,binary,55,1pm,0.9858787655830384,0.9721508026123048
cgnet,full,binary,55,2pm,0.9864010810852052,0.97316712141037
cgnet,full,binary,55,3pm,0.9852114915847778,0.9708539247512816
